"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":3752}]","3753","Instructions","COVIDCONTROL","instructions","96","801744","0.0-112.0","","",""
"","38770.099999999744","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","97","840532","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años""]}","[0]"
"","48149","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","98","888696","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social obligatorio (decretado por el Gobierno y/o el sistema público de salud)""}",""
"","7245","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","99","895956","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Malo""}",""
"","51573.5","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","100","947555","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi país"",""&nbsp;En mi provincia o región"",""&nbsp;En mi ciudad"",""&nbsp;Dentro de mis conocidos"",""&nbsp;Dentro de mis amigos cercanos"",""&nbsp;Dentro de mi familia""]}","[0]"
"","5994","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","101","953566","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","16937","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","102","970511","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","10956","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","103","981479","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","8055","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","104","989544","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","4237","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","105","993793","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3515","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","106","997320","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","9364","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","107","1006694","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Igual""}",""
"","19075","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","108","1025778","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","26299.80000000028","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","109","1052083","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""4""}",""
