"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2722}]","2722","Instructions","OTRASRELIG","instructions","84","1118178","0.0-98.0","",""
"","16188.800000003539","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","1134378","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","3170","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","1137551","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","10897","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","1148450","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","5653","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","1154107","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","6469","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","1160580","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","4757","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","1165348","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","6709","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","1172063","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","8933","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","1181001","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Solo algunos""}"
"","8910","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","1189917","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
