"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":6414}]","6414","Instructions","OTRASRELIG","instructions","84","630078","0.0-98.0","",""
"","10684.710000175983","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","640766","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""7""}"
"","2486","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","643253","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","3975","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","647229","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","4459","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","651689","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","3458","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","655149","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3701","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","658851","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5653","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","664506","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","9142","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","673650","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","23438","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","697090","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
