"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":1795}]","1795","Instructions","OTRASRELIG","instructions","84","472800","0.0-98.0","",""
"","4331.999999994878","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","477141","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","4871","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","482013","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","2761","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","484776","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2355","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","487134","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","1874","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","489010","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3946","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","492959","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5911","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","498873","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","4204","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","503081","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Casi nadie o nadie""}"
"","5804","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","508890","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
