"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":1244}]","1244","Instructions","EAR","instructions","33","330945","0.0-43.0","",""
"","6151","EAR_01","EAR","survey-multi-choice-vertical","34","337098","0.0-44.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" De acuerdo""}"
"","4966","EAR_02","EAR","survey-multi-choice-vertical","35","342066","0.0-45.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","16054","EAR_03","EAR","survey-multi-choice-vertical","36","358122","0.0-46.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" En desacuerdo""}"
"","3126","EAR_04","EAR","survey-multi-choice-vertical","37","361250","0.0-47.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","14606","EAR_05","EAR","survey-multi-choice-vertical","38","375858","0.0-48.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" En desacuerdo""}"
"","11566","EAR_06","EAR","survey-multi-choice-vertical","39","387426","0.0-49.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","2622","EAR_07","EAR","survey-multi-choice-vertical","40","390050","0.0-50.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","4742","EAR_08","EAR","survey-multi-choice-vertical","41","394793","0.0-51.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","7686","EAR_09","EAR","survey-multi-choice-vertical","42","402482","0.0-52.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" Muy de acuerdo""}"
"","7038","EAR_10","EAR","survey-multi-choice-vertical","43","409522","0.0-53.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy de acuerdo""}"
