"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":4633}]","4636","Instructions","SCSORF","instructions","21","450381","0.0-30.0","",""
"","14047","SCSORF_01","SCSORF","survey-multi-choice-vertical","22","464460","0.0-31.0","{""Q0"":""1. Mi fe religiosa es extremadamente importante para mí.""}","{""Q0"":"" En desacuerdo""}"
"","5052","SCSORF_02","SCSORF","survey-multi-choice-vertical","23","469533","0.0-32.0","{""Q0"":""2. Rezo a diario.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","6429","SCSORF_03","SCSORF","survey-multi-choice-vertical","24","475977","0.0-33.0","{""Q0"":""3. Considero mi fe una fuente de inspiración""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","4578","SCSORF_04","SCSORF","survey-multi-choice-vertical","25","480570","0.0-34.0","{""Q0"":""4. Considero que mi fe le otorga significado y propósito a mi vida.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","3308","SCSORF_05","SCSORF","survey-multi-choice-vertical","26","483897","0.0-35.0","{""Q0"":""5. Me considero activo/a en mi fe o iglesia.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","4960","SCSORF_06","SCSORF","survey-multi-choice-vertical","27","488870","0.0-36.0","{""Q0"":""6. Mi fe es una parte importante de quien soy como persona.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","3680","SCSORF_07","SCSORF","survey-multi-choice-vertical","28","492561","0.0-37.0","{""Q0"":""7. Mi relación con Dios es extremadamente importante para mí.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","4517","SCSORF_08","SCSORF","survey-multi-choice-vertical","29","497094","0.0-38.0","{""Q0"":""8. Disfruto estando alrededor de otras personas que comparten mi fe.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","5788","SCSORF_09","SCSORF","survey-multi-choice-vertical","30","502894","0.0-39.0","{""Q0"":""9. Veo mi fe como una fuente de comodidad.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","3348","SCSORF_10","SCSORF","survey-multi-choice-vertical","31","506292","0.0-40.0","{""Q0"":""10. Mi fe impacta muchas de mis decisiones.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
