"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2601}]","2601","Instructions","OTRASRELIG","instructions","84","691188","0.0-98.0","",""
"","6123.224999988452","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","697315","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""4""}"
"","2129","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","699445","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2609","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","702055","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3112","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","705167","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2531","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","707699","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","16285","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","723985","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","7780","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","731766","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","14777","OTRASRELIG_09","OTRASRELIG","survey-text","92","746546","0.0-107.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""Católico Ortodoxo ""}"
"","6557","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","753105","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","12983","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","766090","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
