"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","2765","0.0-0.0","","","","",""
"","instructions","1","5629","0.0-1.0","[{""page_index"":0,""viewing_time"":2862}]","2863","Instructions","",""
"","survey-multi-choice-vertical","2","17558","0.0-2.0","","11917","EAR_01","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy de acuerdo""}"
"","survey-multi-choice-vertical","3","25224","0.0-3.0","","7660","EAR_02","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","survey-multi-choice-vertical","4","32632","0.0-4.0","","7401","EAR_03","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","survey-multi-choice-vertical","5","39121","0.0-5.0","","6481","EAR_04","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" Muy de acuerdo""}"
"","survey-multi-choice-vertical","6","49016","0.0-6.0","","9887","EAR_05","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" Muy en desacuerdo""}"
"","survey-multi-choice-vertical","7","56408","0.0-7.0","","7386","EAR_06","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","survey-multi-choice-vertical","8","63107","0.0-8.0","","6684","EAR_07","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","survey-multi-choice-vertical","9","75991","0.0-9.0","","12879","EAR_08","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","survey-multi-choice-vertical","10","84620","0.0-10.0","","8622","EAR_09","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" Muy en desacuerdo""}"
"","survey-multi-choice-vertical","11","92125","0.0-11.0","","7497","EAR_10","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy en desacuerdo""}"
