"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2091}]","2092","Instructions","instructions","0","2093","0.0-0.0","",""
"","9314","EAR_01","survey-multi-choice-vertical","1","11412","0.0-1.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy de acuerdo""}"
"","17538","EAR_02","survey-multi-choice-vertical","2","28953","0.0-2.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" De acuerdo""}"
"","14526","EAR_03","survey-multi-choice-vertical","3","43483","0.0-3.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" De acuerdo""}"
"","4693","EAR_04","survey-multi-choice-vertical","4","48180","0.0-4.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" En desacuerdo""}"
"","10322","EAR_05","survey-multi-choice-vertical","5","58505","0.0-5.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" De acuerdo""}"
"","4588","EAR_06","survey-multi-choice-vertical","6","63097","0.0-6.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","4238","EAR_07","survey-multi-choice-vertical","7","67338","0.0-7.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","10521","EAR_08","survey-multi-choice-vertical","8","77863","0.0-8.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","5999","EAR_09","survey-multi-choice-vertical","9","83866","0.0-9.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" Muy de acuerdo""}"
"","4983","EAR_10","survey-multi-choice-vertical","10","88852","0.0-10.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy de acuerdo""}"
