"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2790}]","2791","Instructions","OTRASRELIG","instructions","84","987775","0.0-98.0","",""
"","3144.700000004377","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","990929","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","2087","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","993021","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","2174","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","995201","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","1884","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","997089","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","1683","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","998776","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","4790","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","1003573","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5663","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","1009242","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","6124","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","1015372","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Solo algunos""}"
"","6028","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","1021408","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
