"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":1970}]","1971","Instructions","EAR","instructions","33","220332","0.0-43.0","",""
"","7691","EAR_01","EAR","survey-multi-choice-vertical","34","228037","0.0-44.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy de acuerdo""}"
"","2839","EAR_02","EAR","survey-multi-choice-vertical","35","230887","0.0-45.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","4560","EAR_03","EAR","survey-multi-choice-vertical","36","235454","0.0-46.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" En desacuerdo""}"
"","3509","EAR_04","EAR","survey-multi-choice-vertical","37","238975","0.0-47.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","3381","EAR_05","EAR","survey-multi-choice-vertical","38","242368","0.0-48.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" En desacuerdo""}"
"","3824","EAR_06","EAR","survey-multi-choice-vertical","39","246197","0.0-49.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","2917","EAR_07","EAR","survey-multi-choice-vertical","40","249119","0.0-50.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","6781","EAR_08","EAR","survey-multi-choice-vertical","41","255913","0.0-51.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","5741","EAR_09","EAR","survey-multi-choice-vertical","42","261665","0.0-52.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","5269","EAR_10","EAR","survey-multi-choice-vertical","43","266939","0.0-53.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" En desacuerdo""}"
