"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2819}]","2820","Instructions","OTRASRELIG","instructions","84","530206","0.0-98.0","",""
"","15669.699999969453","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","545895","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""7""}"
"","2403","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","548308","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2547","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","550863","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2164","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","553037","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","6179","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","559224","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","6380","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","565619","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","8207","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","573842","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","38387","OTRASRELIG_09","OTRASRELIG","survey-text","92","612242","0.0-107.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""Cristiana ""}"
"","8179","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","620435","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Algunos sí, otros no (aproximadamente mitad sí y mitad no)""}"
"","17125","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","637576","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
