"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2815}]","2816","Instructions","SCSORF","instructions","21","286933","0.0-30.0","",""
"","14060","SCSORF_01","SCSORF","survey-multi-choice-vertical","22","301001","0.0-31.0","{""Q0"":""1. Mi fe religiosa es extremadamente importante para mí.""}","{""Q0"":"" En desacuerdo""}"
"","6300","SCSORF_02","SCSORF","survey-multi-choice-vertical","23","307313","0.0-32.0","{""Q0"":""2. Rezo a diario.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","7256","SCSORF_03","SCSORF","survey-multi-choice-vertical","24","314576","0.0-33.0","{""Q0"":""3. Considero mi fe una fuente de inspiración""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","909205","SCSORF_04","SCSORF","survey-multi-choice-vertical","25","1223792","0.0-34.0","{""Q0"":""4. Considero que mi fe le otorga significado y propósito a mi vida.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","5918","SCSORF_05","SCSORF","survey-multi-choice-vertical","26","1229733","0.0-35.0","{""Q0"":""5. Me considero activo/a en mi fe o iglesia.""}","{""Q0"":"" En desacuerdo""}"
"","4192","SCSORF_06","SCSORF","survey-multi-choice-vertical","27","1233944","0.0-36.0","{""Q0"":""6. Mi fe es una parte importante de quien soy como persona.""}","{""Q0"":"" En desacuerdo""}"
"","4781","SCSORF_07","SCSORF","survey-multi-choice-vertical","28","1238740","0.0-37.0","{""Q0"":""7. Mi relación con Dios es extremadamente importante para mí.""}","{""Q0"":"" En desacuerdo""}"
"","3766","SCSORF_08","SCSORF","survey-multi-choice-vertical","29","1242530","0.0-38.0","{""Q0"":""8. Disfruto estando alrededor de otras personas que comparten mi fe.""}","{""Q0"":"" En desacuerdo""}"
"","5165","SCSORF_09","SCSORF","survey-multi-choice-vertical","30","1247711","0.0-39.0","{""Q0"":""9. Veo mi fe como una fuente de comodidad.""}","{""Q0"":"" En desacuerdo""}"
"","3605","SCSORF_10","SCSORF","survey-multi-choice-vertical","31","1251333","0.0-40.0","{""Q0"":""10. Mi fe impacta muchas de mis decisiones.""}","{""Q0"":"" En desacuerdo""}"
