"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","PSS","fullscreen","73","528247","0.0-80.0-0.0","","","","",""
"","PSS","instructions","74","537977","0.0-81.0","[{""page_index"":0,""viewing_time"":9728}]","9728","Instructions","",""
"","PSS","survey-multi-choice-vertical","75","551226","0.0-82.0","","13244","PSS_01","{""Q0"":""1. En el último mes, ¿con qué frecuencia ha estado afectado/a por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","76","560408","0.0-83.0","","9177","PSS_02","{""Q0"":""2. En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" Nunca""}"
"","PSS","survey-multi-choice-vertical","77","578598","0.0-84.0","","18171","PSS_03","{""Q0"":""3. En el último mes, ¿con qué frecuencia se ha sentido nervioso/a o estresado/a?""}","{""Q0"":"" A menudo""}"
"","PSS","survey-multi-choice-vertical","78","611527","0.0-85.0","","32920","PSS_04","{""Q0"":""4. En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" A menudo""}"
"","PSS","survey-multi-choice-vertical","79","650049","0.0-86.0","","38510","PSS_05","{""Q0"":""5. En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","80","657880","0.0-87.0","","7822","PSS_06","{""Q0"":""6. En el último mes, ¿con qué frecuencia ha estado seguro/a sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","81","663602","0.0-88.0","","5710","PSS_07","{""Q0"":""7. En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","82","671900","0.0-89.0","","8291","PSS_08","{""Q0"":""8. En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" A menudo""}"
"","PSS","survey-multi-choice-vertical","83","677700","0.0-90.0","","5791","PSS_09","{""Q0"":""9. En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","84","691805","0.0-91.0","","14089","PSS_10","{""Q0"":""10. En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","85","718406","0.0-92.0","","26592","PSS_11","{""Q0"":""11. En el último mes, ¿con qué frecuencia ha estado enfadado/a porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" De vez en cuando""}"
"","PSS","survey-multi-choice-vertical","86","728274","0.0-93.0","","9855","PSS_12","{""Q0"":""12. En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" A menudo""}"
"","PSS","survey-multi-choice-vertical","87","735442","0.0-94.0","","7159","PSS_13","{""Q0"":""13. En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" A menudo""}"
"","PSS","survey-multi-choice-vertical","88","746562","0.0-95.0","","11111","PSS_14","{""Q0"":""14. En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" Nunca""}"
