"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":1536}]","1537","Instructions","OTRASRELIG","instructions","84","709675","0.0-98.0","",""
"","21403.999999980442","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","731103","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""2""}"
"","2063","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","733179","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","4759","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","737951","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","2142","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","740111","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2082","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","742213","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","4761","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","746996","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","6164","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","753191","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","6905","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","760116","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Algunos sí, otros no (aproximadamente mitad sí y mitad no)""}"
"","14138","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","774284","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
