"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2305}]","2306","Instructions","OTRASRELIG","instructions","85","888233","0.0-98.0","",""
"","12347.200000000186","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","86","900605","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","3801","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","87","904417","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","4180","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","88","908606","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3758","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","89","912368","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","4113","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","90","916491","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","9094","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","91","925602","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Protestante (evangélico(a))""}"
"","22287","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","92","947897","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Protestante (evangélico(a))""}"
"","9956","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","957873","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","18520","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","976418","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Más de una vez a la semana""}"
