"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2216}]","2217","Instructions","instructions","0","2218","0.0-0.0","",""
"","18096","PSS_01","survey-multi-choice-vertical","1","20320","0.0-1.0","{""Q0"":""1. En el último mes, ¿con qué frecuencia ha estado afectado/a por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" Muy a menudo""}"
"","6451","PSS_02","survey-multi-choice-vertical","2","26774","0.0-2.0","{""Q0"":""2. En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" Muy a menudo""}"
"","4445","PSS_03","survey-multi-choice-vertical","3","31221","0.0-3.0","{""Q0"":""3. En el último mes, ¿con qué frecuencia se ha sentido nervioso/a o estresado/a?""}","{""Q0"":"" Muy a menudo""}"
"","10107","PSS_04","survey-multi-choice-vertical","4","41331","0.0-4.0","{""Q0"":""4. En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" De vez en cuando""}"
"","13346","PSS_05","survey-multi-choice-vertical","5","54681","0.0-5.0","{""Q0"":""5. En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" De vez en cuando""}"
"","13339","PSS_06","survey-multi-choice-vertical","6","68023","0.0-6.0","{""Q0"":""6. En el último mes, ¿con qué frecuencia ha estado seguro/a sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" Casi nunca""}"
"","6003","PSS_07","survey-multi-choice-vertical","7","74029","0.0-7.0","{""Q0"":""7. En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" De vez en cuando""}"
"","10412","PSS_08","survey-multi-choice-vertical","8","84444","0.0-8.0","{""Q0"":""8. En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" Muy a menudo""}"
"","5356","PSS_09","survey-multi-choice-vertical","9","89803","0.0-9.0","{""Q0"":""9. En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" De vez en cuando""}"
"","7900","PSS_10","survey-multi-choice-vertical","10","97705","0.0-10.0","{""Q0"":""10. En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" Casi nunca""}"
"","7419","PSS_11","survey-multi-choice-vertical","11","105128","0.0-11.0","{""Q0"":""11. En el último mes, ¿con qué frecuencia ha estado enfadado/a porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" Muy a menudo""}"
"","14139","PSS_12","survey-multi-choice-vertical","12","119270","0.0-12.0","{""Q0"":""12. En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" A menudo""}"
"","8699","PSS_13","survey-multi-choice-vertical","13","127973","0.0-13.0","{""Q0"":""13. En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" De vez en cuando""}"
"","8220","PSS_14","survey-multi-choice-vertical","14","136196","0.0-14.0","{""Q0"":""14. En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" Muy a menudo""}"
