"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2983}]","2983","Instructions","COVIDCONTROL","instructions","95","2306585","0.0-112.0","","",""
"","8833.464999996126","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","2315422","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Mascota(s)"",""&nbsp;Vivo solo(a)""]}","[0]"
"","20237","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","2335661","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","3050","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","2338713","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","12981.050000002142","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","2351698","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi país"",""&nbsp;En mi provincia o región"",""&nbsp;En mi ciudad"",""&nbsp;En mi trabajo, o en el colegio o jardín infantil donde asisten los niños que viven en mi casa"",""&nbsp;Dentro de mis conocidos"",""&nbsp;Dentro de mis amigos cercanos""]}","[0]"
"","3573","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","2355273","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","3441","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","2358717","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","2850","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","2361569","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","3457","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","2365029","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","2029","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","2367061","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","6369","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","2373433","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","6022","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","2379457","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Mejor""}",""
"","4250","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","2383709","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Tengo el mismo trabajo""}",""
"","9378.215000004042","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","2393088","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""2""}",""
