"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2304}]","2305","Instructions","COVIDCONTROL","instructions","96","756691","0.0-112.0","","",""
"","24220.794999971986","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","97","780914","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hijo/a(s)"",""&nbsp;Esposo(a)/Pareja""]}","[0]"
"","23205","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","98","804121","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","6638","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","99","810762","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","14884.77000000421","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","100","825650","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi país"",""&nbsp;En mi ciudad"",""&nbsp;Dentro de mi familia""]}","[0]"
"","8958","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","101","834609","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","7614","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","102","842226","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","5894","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","103","848121","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","4078","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","104","852201","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","5277","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","105","857481","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","5750","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","106","863233","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","11246","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","107","874481","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","6838","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","108","881321","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","13981.740000017453","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","109","895304","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""4""}",""
