"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":3007}]","3007","Instructions","COVIDCONTROL","instructions","95","496737","0.0-112.0","","",""
"","25887.69500000123","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","522628","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años""]}","[0]"
"","20300","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","542930","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social obligatorio (decretado por el Gobierno y/o el sistema público de salud)""}",""
"","6314","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","549245","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bastante bueno""}",""
"","16786.130000000354","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","566034","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi país"",""&nbsp;En mi provincia o región"",""&nbsp;En mi ciudad""]}","[0]"
"","4872","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","570908","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3400","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","574309","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3661","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","577972","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","4416","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","582390","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","4606","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","586997","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","3983","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","590981","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","5851","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","596833","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Peor""}",""
"","5770","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","602605","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","6480.595000000903","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","609087","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""4""}",""
