"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2135}]","2136","Instructions","EAR","instructions","33","233219","0.0-43.0","",""
"","5680","EAR_01","EAR","survey-multi-choice-vertical","34","238908","0.0-44.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy de acuerdo""}"
"","2702","EAR_02","EAR","survey-multi-choice-vertical","35","241620","0.0-45.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","6432","EAR_03","EAR","survey-multi-choice-vertical","36","248063","0.0-46.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" En desacuerdo""}"
"","5666","EAR_04","EAR","survey-multi-choice-vertical","37","253741","0.0-47.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","3893","EAR_05","EAR","survey-multi-choice-vertical","38","257644","0.0-48.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" En desacuerdo""}"
"","3522","EAR_06","EAR","survey-multi-choice-vertical","39","261177","0.0-49.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","2720","EAR_07","EAR","survey-multi-choice-vertical","40","263907","0.0-50.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","2753","EAR_08","EAR","survey-multi-choice-vertical","41","266671","0.0-51.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","2707","EAR_09","EAR","survey-multi-choice-vertical","42","269390","0.0-52.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" De acuerdo""}"
"","3290","EAR_10","EAR","survey-multi-choice-vertical","43","272690","0.0-53.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" De acuerdo""}"
