"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":4305}]","4306","Instructions","OTRASRELIG","instructions","84","1120423","0.0-98.0","",""
"","17124.900000000605","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","1137591","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","3864","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","1141466","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","6226","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","1147699","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","12577","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","1160285","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","2896","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","1163191","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","9949","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","1173154","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","12027","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","1185197","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","16058","OTRASRELIG_09","OTRASRELIG","survey-text","92","1201270","0.0-107.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""Budista ""}"
"","28755","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","1230041","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Algunos sí, otros no (aproximadamente mitad sí y mitad no)""}"
"","29163","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","1259225","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Más de una vez a la semana""}"
