"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2049}]","2051","Instructions","OTRASRELIG","instructions","85","458848","0.0-98.0","",""
"","13280.90000001248","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","86","472158","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""3""}"
"","4829","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","87","477008","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","5149","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","88","482177","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","1975","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","89","484173","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2318","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","90","486514","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","5687","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","91","492241","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","6601","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","92","498886","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","5291","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","504214","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Casi nadie o nadie""}"
"","5716","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","509984","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
