"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2938}]","2939","Instructions","OTRASRELIG","instructions","84","760348","0.0-98.0","",""
"","6550.499999997555","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","766915","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""8""}"
"","4951","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","771875","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","5877","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","777761","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","12409","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","790179","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","2431","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","792617","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","7838","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","800470","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","7363","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","807850","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","5472","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","813339","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","8021","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","821381","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
