"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":5127}]","5128","Instructions","COVIDCONTROL","instructions","95","667274","0.0-112.0","","",""
"","17954.3999999878","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","685252","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hijo/a(s)""]}","[0]"
"","46374","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","731649","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","8683","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","740348","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bastante bueno""}",""
"","21270.799999998417","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","761647","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis amigos cercanos""]}","[0]"
"","9431","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","771097","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","9381","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","780504","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","7181","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","787695","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","8436","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","796150","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","7863","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","804030","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","8546","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","812594","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","26515","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","839125","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Peor""}",""
"","31420","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","870568","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Perdí mi trabajo de forma permanente, pero obtuve otro""}",""
"","11844.899999996414","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","882422","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""2""}",""
