"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":5541}]","5541","Instructions","OTRASRELIG","instructions","84","805729","0.0-98.0","",""
"","16242.199999988079","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","821978","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""9""}"
"","3316","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","825298","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","8940","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","834242","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","4742","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","838986","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","4108","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","843098","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","7161","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","850266","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","6680","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","856954","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","9313","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","866274","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","12896","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","879178","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
