"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","EAR","fullscreen","36","446806","0.0-42.0-0.0","","","","",""
"","EAR","instructions","37","449571","0.0-43.0","[{""page_index"":0,""viewing_time"":2762}]","2762","Instructions","",""
"","EAR","survey-multi-choice-vertical","38","460986","0.0-44.0","","11405","EAR_01","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" De acuerdo""}"
"","EAR","survey-multi-choice-vertical","39","476701","0.0-45.0","","15711","EAR_02","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","EAR","survey-multi-choice-vertical","40","484550","0.0-46.0","","7843","EAR_03","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" En desacuerdo""}"
"","EAR","survey-multi-choice-vertical","41","489819","0.0-47.0","","5261","EAR_04","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","EAR","survey-multi-choice-vertical","42","502839","0.0-48.0","","13015","EAR_05","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" En desacuerdo""}"
"","EAR","survey-multi-choice-vertical","43","513933","0.0-49.0","","11091","EAR_06","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","EAR","survey-multi-choice-vertical","44","522338","0.0-50.0","","8400","EAR_07","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","EAR","survey-multi-choice-vertical","45","526820","0.0-51.0","","4476","EAR_08","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","EAR","survey-multi-choice-vertical","46","531403","0.0-52.0","","4579","EAR_09","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","EAR","survey-multi-choice-vertical","47","535750","0.0-53.0","","4339","EAR_10","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy en desacuerdo""}"
