"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2004}]","2005","Instructions","OTRASRELIG","instructions","84","453138","0.0-98.0","",""
"","4695.600000000035","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","457860","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""9""}"
"","1897","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","459767","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2154","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","461931","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3403","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","465342","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","3467","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","468821","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3445","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","472286","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","3344","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","475640","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","4573","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","480223","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","7999","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","488234","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
