"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2770}]","2771","Instructions","instructions","0","2772","0.0-0.0","",""
"","6689.949999999953","OTRASRELIG_01","html-slider-response-CSCN","1","9464","0.0-1.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","2717","OTRASRELIG_02","survey-multi-choice-vertical","2","12184","0.0-2.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","3388","OTRASRELIG_03","survey-multi-choice-vertical","3","15573","0.0-3.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3081","OTRASRELIG_04","survey-multi-choice-vertical","4","18656","0.0-4.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","4335","OTRASRELIG_05","survey-multi-choice-vertical","5","22991","0.0-5.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","6650","OTRASRELIG_06","survey-multi-choice-vertical","6","29644","0.0-6.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5594","OTRASRELIG_08","survey-multi-choice-vertical","7","35239","0.0-8.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","11052","OTRASRELIG_10","survey-multi-choice-vertical","8","46293","0.0-10.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Algunos sí, otros no (aproximadamente mitad sí y mitad no)""}"
"","8469","OTRASRELIG_11","survey-multi-choice-vertical","9","54765","0.0-11.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
