"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","1838","0.0-0.0","","","","",""
"","instructions","1","3997","0.0-1.0","[{""page_index"":0,""viewing_time"":2156}]","2157","Instructions","",""
"","survey-multi-choice-vertical","2","15507","0.0-2.0","","11500","EAR_01","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" De acuerdo""}"
"","survey-multi-choice-vertical","3","25614","0.0-3.0","","10100","EAR_02","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" En desacuerdo""}"
"","survey-multi-choice-vertical","4","32560","0.0-4.0","","6941","EAR_03","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" En desacuerdo""}"
"","survey-multi-choice-vertical","5","39129","0.0-5.0","","6562","EAR_04","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","survey-multi-choice-vertical","6","45984","0.0-6.0","","6848","EAR_05","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" De acuerdo""}"
"","survey-multi-choice-vertical","7","50151","0.0-7.0","","4160","EAR_06","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","survey-multi-choice-vertical","8","54134","0.0-8.0","","3976","EAR_07","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","survey-multi-choice-vertical","9","60586","0.0-9.0","","6445","EAR_08","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","survey-multi-choice-vertical","10","68211","0.0-10.0","","7619","EAR_09","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" De acuerdo""}"
"","survey-multi-choice-vertical","11","72522","0.0-11.0","","4303","EAR_10","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" De acuerdo""}"
