"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3325}]","3327","Instructions","instructions","0","3330","0.0-0.0","",""
"","6872.950000688434","OTRASRELIG_01","html-slider-response-CSCN","1","10211","0.0-1.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","2507","OTRASRELIG_02","survey-multi-choice-vertical","2","12728","0.0-2.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2749","OTRASRELIG_03","survey-multi-choice-vertical","3","15483","0.0-3.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","4380","OTRASRELIG_04","survey-multi-choice-vertical","4","19868","0.0-4.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","3098","OTRASRELIG_05","survey-multi-choice-vertical","5","22971","0.0-5.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","4495","OTRASRELIG_06","survey-multi-choice-vertical","6","27475","0.0-6.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","8731","OTRASRELIG_08","survey-multi-choice-vertical","7","36217","0.0-8.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","29247","OTRASRELIG_09","survey-text","8","65476","0.0-9.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""catolica""}"
"","5842","OTRASRELIG_10","survey-multi-choice-vertical","9","71325","0.0-10.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Solo algunos""}"
"","7344","OTRASRELIG_11","survey-multi-choice-vertical","10","78681","0.0-11.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
