"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3324}]","3325","Instructions","instructions","0","3327","0.0-0.0","",""
"","10209","EAR_01","survey-multi-choice-vertical","1","13543","0.0-1.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" De acuerdo""}"
"","5615","EAR_02","survey-multi-choice-vertical","2","19163","0.0-2.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" De acuerdo""}"
"","29938","EAR_03","survey-multi-choice-vertical","3","49105","0.0-3.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","9119","EAR_04","survey-multi-choice-vertical","4","58229","0.0-4.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","9279","EAR_05","survey-multi-choice-vertical","5","67512","0.0-5.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" Muy en desacuerdo""}"
"","10749","EAR_06","survey-multi-choice-vertical","6","78265","0.0-6.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","8074","EAR_07","survey-multi-choice-vertical","7","86343","0.0-7.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","8567","EAR_08","survey-multi-choice-vertical","8","94915","0.0-8.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" En desacuerdo""}"
"","20135","EAR_09","survey-multi-choice-vertical","9","115054","0.0-9.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","6669","EAR_10","survey-multi-choice-vertical","10","121727","0.0-10.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" Muy en desacuerdo""}"
