"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2806}]","2807","Instructions","COVIDCONTROL","instructions","95","460789","0.0-112.0","","",""
"","14697.099999990314","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","475514","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años""]}","[0]"
"","28082","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","503623","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Hago mis quehaceres de forma normal (trabajo, colegio, etc), pero no voy a restaurantes, cines, etc""}",""
"","5414","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","509075","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","11516.20000001276","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","520647","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis amigos cercanos"",""&nbsp;Dentro de mi familia""]}","[0]"
"","4360","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","525024","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","5384","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","530428","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","3648","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","534106","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","5572","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","539702","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","9589","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","549340","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","1087","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","550455","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","11515","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","561987","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Igual""}",""
"","10624","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","572625","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","5211.899999994785","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","577844","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""7""}",""
