"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3675}]","3676","Instructions","OTRASRELIG","instructions","84","802689","0.0-98.0","",""
"","9497.600000002421","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","812213","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""6""}"
"","3050","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","815269","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","3634","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","818911","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3135","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","822064","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","2799","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","824868","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","7328","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","832205","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","7262","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","839477","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","16889","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","856375","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","22253","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","878638","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
