"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","1559","0.0-0.0","","","","",""
"","instructions","1","9509","0.0-1.0","[{""page_index"":0,""viewing_time"":7945}]","7948","Instructions","",""
"","survey-multi-choice-vertical","2","20505","0.0-2.0","","10984","PSS_01","{""Q0"":""1. En el último mes, ¿con qué frecuencia ha estado afectado/a por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" Casi nunca""}"
"","survey-multi-choice-vertical","3","37823","0.0-3.0","","17308","PSS_02","{""Q0"":""2. En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" Casi nunca""}"
"","survey-multi-choice-vertical","4","48108","0.0-4.0","","10276","PSS_03","{""Q0"":""3. En el último mes, ¿con qué frecuencia se ha sentido nervioso/a o estresado/a?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","5","66031","0.0-5.0","","17914","PSS_04","{""Q0"":""4. En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","6","79286","0.0-6.0","","13245","PSS_05","{""Q0"":""5. En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","7","102837","0.0-7.0","","23538","PSS_06","{""Q0"":""6. En el último mes, ¿con qué frecuencia ha estado seguro/a sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","8","110861","0.0-8.0","","8014","PSS_07","{""Q0"":""7. En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","9","126713","0.0-9.0","","15843","PSS_08","{""Q0"":""8. En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" Casi nunca""}"
"","survey-multi-choice-vertical","10","146738","0.0-10.0","","20015","PSS_09","{""Q0"":""9. En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" A menudo""}"
"","survey-multi-choice-vertical","11","160039","0.0-11.0","","13292","PSS_10","{""Q0"":""10. En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" A menudo""}"
"","survey-multi-choice-vertical","12","171793","0.0-12.0","","11745","PSS_11","{""Q0"":""11. En el último mes, ¿con qué frecuencia ha estado enfadado/a porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" Casi nunca""}"
"","survey-multi-choice-vertical","13","181722","0.0-13.0","","9918","PSS_12","{""Q0"":""12. En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","14","193315","0.0-14.0","","11585","PSS_13","{""Q0"":""13. En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","15","204062","0.0-15.0","","10738","PSS_14","{""Q0"":""14. En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" Casi nunca""}"
