"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","2450","0.0-0.0","","","","",""
"","instructions","1","10730","0.0-1.0","[{""page_index"":0,""viewing_time"":8278}]","8279","Instructions","",""
"","survey-multi-choice-vertical","2","20215","0.0-2.0","","9477","PSS_01","{""Q0"":""1. En el último mes, ¿con qué frecuencia ha estado afectado/a por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","3","29794","0.0-3.0","","9574","PSS_02","{""Q0"":""2. En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" A menudo""}"
"","survey-multi-choice-vertical","4","36969","0.0-4.0","","7170","PSS_03","{""Q0"":""3. En el último mes, ¿con qué frecuencia se ha sentido nervioso/a o estresado/a?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","5","46759","0.0-5.0","","9785","PSS_04","{""Q0"":""4. En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" Casi nunca""}"
"","survey-multi-choice-vertical","6","59308","0.0-6.0","","12544","PSS_05","{""Q0"":""5. En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","7","72341","0.0-7.0","","13029","PSS_06","{""Q0"":""6. En el último mes, ¿con qué frecuencia ha estado seguro/a sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" Casi nunca""}"
"","survey-multi-choice-vertical","8","83819","0.0-8.0","","11473","PSS_07","{""Q0"":""7. En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","9","103813","0.0-9.0","","19989","PSS_08","{""Q0"":""8. En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","10","110446","0.0-10.0","","6628","PSS_09","{""Q0"":""9. En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","11","119069","0.0-11.0","","8618","PSS_10","{""Q0"":""10. En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" Nunca""}"
"","survey-multi-choice-vertical","12","126577","0.0-12.0","","7503","PSS_11","{""Q0"":""11. En el último mes, ¿con qué frecuencia ha estado enfadado/a porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" A menudo""}"
"","survey-multi-choice-vertical","13","139109","0.0-13.0","","12527","PSS_12","{""Q0"":""12. En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","14","152059","0.0-14.0","","12945","PSS_13","{""Q0"":""13. En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" De vez en cuando""}"
"","survey-multi-choice-vertical","15","161174","0.0-15.0","","9110","PSS_14","{""Q0"":""14. En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" De vez en cuando""}"
