"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2172}]","2172","Instructions","OTRASRELIG","instructions","84","483088","0.0-98.0","",""
"","6968.909999999683","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","490065","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""6""}"
"","2314","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","492381","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2454","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","494837","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2338","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","497177","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","4217","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","501397","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","3150","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","504551","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5755","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","510310","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","8379","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","518692","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","10932","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","529629","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Solo para los festivos""}"
