"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2149}]","2149","Instructions","instructions","0","2150","0.0-0.0","",""
"","71410","PSS_01","survey-multi-choice-vertical","1","73562","0.0-1.0","{""Q0"":""1. En el último mes, ¿con qué frecuencia ha estado afectado/a por algo que ha ocurrido inesperadamente?""}","{""Q0"":"" Muy a menudo""}"
"","2430","PSS_02","survey-multi-choice-vertical","2","75994","0.0-2.0","{""Q0"":""2. En el último mes, ¿con qué frecuencia se ha sentido incapaz de controlar las cosas importantes en su vida?""}","{""Q0"":"" De vez en cuando""}"
"","5607","PSS_03","survey-multi-choice-vertical","3","81602","0.0-3.0","{""Q0"":""3. En el último mes, ¿con qué frecuencia se ha sentido nervioso/a o estresado/a?""}","{""Q0"":"" De vez en cuando""}"
"","3446","PSS_04","survey-multi-choice-vertical","4","85050","0.0-4.0","{""Q0"":""4. En el último mes, ¿con qué frecuencia ha manejado con éxito los pequeños problemas irritantes de la vida?""}","{""Q0"":"" De vez en cuando""}"
"","1683","PSS_05","survey-multi-choice-vertical","5","86734","0.0-5.0","{""Q0"":""5. En el último mes, ¿con qué frecuencia ha sentido que ha afrontado efectivamente los cambios importantes que han estado ocurriendo en su vida?""}","{""Q0"":"" Nunca""}"
"","2531","PSS_06","survey-multi-choice-vertical","6","89266","0.0-6.0","{""Q0"":""6. En el último mes, ¿con qué frecuencia ha estado seguro/a sobre su capacidad para manejar sus problemas personales?""}","{""Q0"":"" A menudo""}"
"","4039","PSS_07","survey-multi-choice-vertical","7","93306","0.0-7.0","{""Q0"":""7. En el último mes, ¿con qué frecuencia ha sentido que las cosas le van bien?""}","{""Q0"":"" Nunca""}"
"","1671","PSS_08","survey-multi-choice-vertical","8","94978","0.0-8.0","{""Q0"":""8. En el último mes, ¿con qué frecuencia ha sentido que no podía afrontar todas las cosas que tenía que hacer?""}","{""Q0"":"" Muy a menudo""}"
"","2719","PSS_09","survey-multi-choice-vertical","9","97698","0.0-9.0","{""Q0"":""9. En el último mes, ¿con qué frecuencia ha podido controlar las dificultades de su vida?""}","{""Q0"":"" Casi nunca""}"
"","2215","PSS_10","survey-multi-choice-vertical","10","99914","0.0-10.0","{""Q0"":""10. En el último mes, ¿con qué frecuencia se ha sentido al control de todo?""}","{""Q0"":"" Muy a menudo""}"
"","1375","PSS_11","survey-multi-choice-vertical","11","101290","0.0-11.0","{""Q0"":""11. En el último mes, ¿con qué frecuencia ha estado enfadado/a porque las cosas que le han ocurrido estaban fuera de su control?""}","{""Q0"":"" De vez en cuando""}"
"","1839","PSS_12","survey-multi-choice-vertical","12","103130","0.0-12.0","{""Q0"":""12. En el último mes, ¿con qué frecuencia ha pensado sobre las cosas que le quedan por lograr?""}","{""Q0"":"" Casi nunca""}"
"","1159","PSS_13","survey-multi-choice-vertical","13","104290","0.0-13.0","{""Q0"":""13. En el último mes, ¿con qué frecuencia ha podido controlar la forma de pasar el tiempo?""}","{""Q0"":"" Muy a menudo""}"
"","1471","PSS_14","survey-multi-choice-vertical","14","105762","0.0-14.0","{""Q0"":""14. En el último mes, ¿con qué frecuencia ha sentido que las dificultades se acumulan tanto que no puede superarlas?""}","{""Q0"":"" Casi nunca""}"
