"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":6055}]","6056","Instructions","OTRASRELIG","instructions","84","603597","0.0-98.0","",""
"","8786.899999948218","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","612413","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","2719","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","615141","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","15179","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","630328","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","3159","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","633503","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","5384","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","638895","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","5499","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","644408","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","9014","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","653437","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","26472","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","679921","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","10360","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","690297","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
