"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":4495}]","4496","Instructions","OTRASRELIG","instructions","85","1635644","0.0-98.0","",""
"","12541.72999999905","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","86","1648196","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""5""}"
"","2761","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","87","1650961","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","3502","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","88","1654466","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","8012","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","89","1662482","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","3369","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","90","1665855","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","5594","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","91","1671455","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5904","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","92","1677365","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","13155","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","1690526","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","12063","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","1702598","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
