"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2970}]","2970","Instructions","OTRASRELIG","instructions","84","442762","0.0-98.0","",""
"","9956.629999913275","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","452723","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""6""}"
"","2314","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","455038","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","3577","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","458616","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2447","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","461064","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2070","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","463136","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3868","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","467006","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5514","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","472523","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","4378","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","476902","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","10195","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","487101","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
