"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":1815}]","1816","Instructions","OTRASRELIG","instructions","84","599497","0.0-98.0","",""
"","13476.20000000461","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","613002","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","3257","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","616267","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2858","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","619134","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2888","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","622030","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2905","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","624942","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","10961","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","635919","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","6651","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","642593","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","37152","OTRASRELIG_09","OTRASRELIG","survey-text","92","679760","0.0-107.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""Creo en Dios y en Jesucristo como nuestro Maestro ""}"
"","10439","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","690211","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Casi nadie o nadie""}"
"","10213","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","700451","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
