"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","3662","0.0-0.0","","","","",""
"","instructions","1","20364","0.0-1.0","[{""page_index"":0,""viewing_time"":16701}]","16702","Instructions","",""
"","survey-multi-choice-vertical","2","37502","0.0-2.0","","17135","SCSORF_01","{""Q0"":""1. Mi fe religiosa es extremadamente importante para mí.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","3","49751","0.0-3.0","","12246","SCSORF_02","{""Q0"":""2. Rezo a diario.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","4","57219","0.0-4.0","","7466","SCSORF_03","{""Q0"":""3. Considero mi fe una fuente de inspiración""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","5","64335","0.0-5.0","","7113","SCSORF_04","{""Q0"":""4. Considero que mi fe le otorga significado y propósito a mi vida.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","6","73704","0.0-6.0","","9366","SCSORF_05","{""Q0"":""5. Me considero activo/a en mi fe o iglesia.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","7","80070","0.0-7.0","","6361","SCSORF_06","{""Q0"":""6. Mi fe es una parte importante de quien soy como persona.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","8","88688","0.0-8.0","","8615","SCSORF_07","{""Q0"":""7. Mi relación con Dios es extremadamente importante para mí.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","9","119241","0.0-9.0","","30549","SCSORF_08","{""Q0"":""8. Disfruto estando alrededor de otras personas que comparten mi fe.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","10","140156","0.0-10.0","","20911","SCSORF_09","{""Q0"":""9. Veo mi fe como una fuente de comodidad.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
"","survey-multi-choice-vertical","11","155922","0.0-11.0","","15764","SCSORF_10","{""Q0"":""10. Mi fe impacta muchas de mis decisiones.""}","{""Q0"":"" Fuertemente en desacuerdo""}"
