"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","1584","0.0-0.0","","","","",""
"","instructions","1","5258","0.0-1.0","[{""page_index"":0,""viewing_time"":3671}]","3671","Instructions","",""
"","html-slider-response-CSCN","2","47775","0.0-2.0","","42505","OTRASRELIG_01","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","survey-multi-choice-vertical","3","59426","0.0-3.0","","11634","OTRASRELIG_02","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","4","64138","0.0-4.0","","4707","OTRASRELIG_03","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","survey-multi-choice-vertical","5","68369","0.0-5.0","","4227","OTRASRELIG_04","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","6","72676","0.0-6.0","","4302","OTRASRELIG_05","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","7","78938","0.0-7.0","","6258","OTRASRELIG_06","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","survey-multi-choice-vertical","8","88088","0.0-9.0","","9143","OTRASRELIG_08","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","survey-multi-choice-vertical","9","109874","0.0-11.0","","21779","OTRASRELIG_10","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","survey-multi-choice-vertical","10","123457","0.0-12.0","","13572","OTRASRELIG_11","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
