"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":3975}]","3976","Instructions","COVIDCONTROL","instructions","94","523897","0.0-112.0","","",""
"","8212.800000071526","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","95","532120","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Vivo solo(a)""]}","[0]"
"","42922","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","96","575048","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Hago mis quehaceres de forma normal (trabajo, colegio, etc), pero no voy a restaurantes, cines, etc""}",""
"","4893","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","97","579944","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bastante bueno""}",""
"","12019.299999952316","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","98","591969","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis conocidos""]}","[0]"
"","5564","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","99","597537","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","7964","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","100","605505","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3988","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","101","609497","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","5531","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","102","615033","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","7908","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","103","622945","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","4913","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","104","627865","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","9610","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","105","637481","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Igual""}",""
"","8202","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","106","645690","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Tengo el mismo trabajo""}",""
"","16925.200000047684","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","107","662616","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""6""}",""
