"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2149}]","2150","Instructions","OTRASRELIG","instructions","84","428679","0.0-98.0","",""
"","4807.0000000006985","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","433504","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","2481","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","435994","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","4124","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","440125","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2013","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","442146","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","1456","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","443610","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3002","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","446625","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5455","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","452094","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","8227","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","460334","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","14652","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","475012","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Una vez a la semana""}"
