"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2991}]","2991","Instructions","OTRASRELIG","instructions","84","535773","0.0-98.0","",""
"","14133.42499999993","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","549911","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""5""}"
"","3620","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","553535","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2893","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","556431","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2333","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","558767","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2629","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","561400","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","5108","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","566513","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","7730","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","574249","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","4817","OTRASRELIG_09","OTRASRELIG","survey-text","92","579072","0.0-107.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""Budismo""}"
"","6931","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","586009","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Casi nadie o nadie""}"
"","7927","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","593946","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
