"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":1582}]","1583","Instructions","OTRASRELIG","instructions","84","483430","0.0-98.0","",""
"","5848.1999998912215","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","489302","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","1953","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","491263","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2817","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","494088","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","7392","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","501488","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2540","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","504036","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","5024","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","509071","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","13523","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","522607","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","4481","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","527102","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","13437","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","540555","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
