"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","2605","0.0-0.0","","","","",""
"","instructions","1","4600","0.0-1.0","[{""page_index"":0,""viewing_time"":1993}]","1993","Instructions","",""
"","survey-multi-choice-vertical","2","9518","0.0-2.0","","4911","SASS_01","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" Si""}"
"","survey-multi-choice-vertical","3","15706","0.0-3.0-0.0","","6182","SASS_02","{""Q0"":""2. ¿Qué tan interesado/a está en su trabajo?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","4","29996","0.0-5.0","","14283","SASS_04","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Algo de gozo""}"
"","survey-multi-choice-vertical","5","36813","0.0-6.0","","6811","SASS_05","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","6","45150","0.0-7.0","","8333","SASS_06","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Buena""}"
"","survey-multi-choice-vertical","7","56359","0.0-8.0","","11205","SASS_07","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Muy frecuente""}"
"","survey-multi-choice-vertical","8","62637","0.0-9.0","","6272","SASS_08","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Muy bueno""}"
"","survey-multi-choice-vertical","9","75885","0.0-10.0","","13241","SASS_09","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Muchas personas?""}"
"","survey-multi-choice-vertical","10","85128","0.0-11.0","","9237","SASS_10","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Moderadamente?""}"
"","survey-multi-choice-vertical","11","93276","0.0-12.0","","8142","SASS_11","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Buena""}"
"","survey-multi-choice-vertical","12","101397","0.0-13.0","","8116","SASS_12","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Gran valor""}"
"","survey-multi-choice-vertical","13","108001","0.0-14.0","","6599","SASS_13","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" Muy a menudo""}"
"","survey-multi-choice-vertical","14","116083","0.0-15.0","","8077","SASS_14","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" Siempre""}"
"","survey-multi-choice-vertical","15","127381","0.0-16.0","","11292","SASS_15","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Moderadamente""}"
"","survey-multi-choice-vertical","16","136868","0.0-17.0","","9481","SASS_16","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","17","144166","0.0-18.0","","7292","SASS_17","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","18","153513","0.0-19.0","","9340","SASS_18","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" Nunca""}"
"","survey-multi-choice-vertical","19","167555","0.0-20.0","","14037","SASS_19","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" Nunca""}"
"","survey-multi-choice-vertical","20","174617","0.0-21.0","","7056","SASS_20","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","21","184912","0.0-22.0","","10290","SASS_21","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" A veces""}"
"","survey-multi-choice-vertical","22","198116","0.0-23.0","","13198","SASS_22","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" Moderadamente""}"
