"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses","question_order"
"true","COVIDCONTROL","fullscreen","102","991334","0.0-111.0-0.0","","","","","",""
"","COVIDCONTROL","instructions","103","993767","0.0-112.0","[{""page_index"":0,""viewing_time"":2432}]","2433","Instructions","","",""
"","COVIDCONTROL","survey-multi-select","104","1019568","0.0-113.0","","25793","COVIDCONTROL_01","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años""]}","[0]"
"","COVIDCONTROL","survey-multi-choice-vertical","105","1056365","0.0-114.0","","36791","COVIDCONTROL_02","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","106","1065296","0.0-115.0","","8927","COVIDCONTROL_03","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","COVIDCONTROL","survey-multi-select","107","1085597","0.0-116.0","","20294.999999999767","COVIDCONTROL_04","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis conocidos""]}","[0]"
"","COVIDCONTROL","survey-multi-choice-vertical","108","1095612","0.0-117.0","","10011","COVIDCONTROL_05","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","109","1105446","0.0-118.0","","9830","COVIDCONTROL_06","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","110","1113987","0.0-119.0","","8535","COVIDCONTROL_07","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","111","1126314","0.0-120.0","","12321","COVIDCONTROL_08","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","112","1140369","0.0-121.0","","14049","COVIDCONTROL_09","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","113","1146136","0.0-122.0","","5762","COVIDCONTROL_10","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","114","1160659","0.0-123.0","","14519","COVIDCONTROL_11","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Igual""}",""
"","COVIDCONTROL","survey-multi-choice-vertical","115","1184884","0.0-124.0","","24221","COVIDCONTROL_12","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","COVIDCONTROL","html-slider-response-CSCN","116","1209256","0.0-125.0","","24369","COVIDCONTROL_13","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""4""}",""
