"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2254}]","2254","Instructions","COVIDCONTROL","instructions","95","511153","0.0-112.0","","",""
"","19342.319999999716","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","530500","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años""]}","[0]"
"","31171","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","561674","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Hago mis quehaceres de forma normal (trabajo, colegio, etc), y también voy a restaurantes, cines, etc""}",""
"","3777","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","565454","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","11403.084999999846","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","576861","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis amigos cercanos"",""&nbsp;Dentro de mi familia""]}","[0]"
"","3740","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","580604","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","4563","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","585170","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","2648","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","587821","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","3522","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","591345","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3735","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","595084","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","1731","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","596817","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","7057","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","603877","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Mejor""}",""
"","12900","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","616780","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Tengo el mismo trabajo""}",""
"","6253.320000001695","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","623035","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""4""}",""
