"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2697}]","2698","Instructions","COVIDCONTROL","instructions","95","677063","0.0-112.0","","",""
"","8032.8300000038","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","685099","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hijo/a(s)"",""&nbsp;Esposo(a)/Pareja""]}","[0]"
"","34150","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","719251","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","7597","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","726850","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Ni bueno ni malo""}",""
"","25590.785000000265","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","752443","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi ciudad"",""&nbsp;Dentro de mis conocidos"",""&nbsp;Dentro de mis amigos cercanos"",""&nbsp;Dentro de mi familia"",""&nbsp;En mi hogar"",""&nbsp;Yo tengo/tuve COVID-19""]}","[0]"
"","14192","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","766639","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","6593","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","773235","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","5112","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","778351","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","13337","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","791691","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","3405","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","795099","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","3913","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","799014","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","8332","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","807348","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Peor""}",""
"","11180","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","818532","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Perdí mi trabajo de forma permanente""}",""
"","22880.95500000054","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","841419","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""8""}",""
