"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":834}]","834","Instructions","OTRASRELIG","instructions","84","407789","0.0-98.0","",""
"","6763.399999856949","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","414557","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","4813","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","419371","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","5695","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","425070","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","4323","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","429396","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","1720","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","431117","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","5643","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","436762","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), de otra afiliación.""}"
"","41885","OTRASRELIG_07","OTRASRELIG","survey-text","91","478650","0.0-105.0-0.0","{""Q0"":""¿Cuál es su religión?""}","{""Q0"":""Deismo""}"
"","5835","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","92","484488","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Otro""}"
"","8376","OTRASRELIG_09","OTRASRELIG","survey-text","93","492867","0.0-107.0-0.0","{""Q0"":""¿Cuál es su preferencia y/o afiliación religiosa?""}","{""Q0"":""Buddhismo""}"
"","4767","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","94","497635","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Casi nadie o nadie""}"
"","10814","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","95","508451","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
