"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":3596}]","3596","Instructions","COVIDCONTROL","instructions","95","695432","0.0-112.0","","",""
"","8636.60000000149","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","704074","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Esposo(a)/Pareja""]}","[0]"
"","33147","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","737224","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social obligatorio (decretado por el Gobierno y/o el sistema público de salud)""}",""
"","5596","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","742824","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","33647.60000000149","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","776480","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;No"",""&nbsp;En mi país"",""&nbsp;En mi provincia o región"",""&nbsp;En mi ciudad""]}","[0]"
"","4324","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","780808","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","6624","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","787436","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","6860","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","794300","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","5128","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","799432","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3596","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","803031","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","6880","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","809915","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","18944","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","828861","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","11541","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","840404","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Perdí mi trabajo de forma permanente, pero obtuve otro""}",""
"","8014.39999999851","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","848420","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""4""}",""
