"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":4818}]","4819","Instructions","COVIDCONTROL","instructions","96","678747","0.0-112.0","","",""
"","42070.100000011735","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","97","720833","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años"",""&nbsp;Personas mayores a 60 años"",""&nbsp;Mascota(s)""]}","[0]"
"","36956","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","98","757812","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","9557","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","99","767380","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","20258.00000000163","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","100","787657","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi país"",""&nbsp;En mi provincia o región"",""&nbsp;En mi ciudad""]}","[0]"
"","8325","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","101","795991","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","8954","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","102","804957","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","4158","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","103","809127","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","4849","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","104","813988","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","5305","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","105","819305","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","3448","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","106","822765","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","20014","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","107","842790","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Peor""}",""
"","16100","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","108","858916","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","11077.699999994365","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","109","870001","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""3""}",""
