"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2904}]","2904","Instructions","OTRASRELIG","instructions","85","653632","0.0-98.0","",""
"","14801","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","86","668471","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""9""}"
"","4619","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","87","673093","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","4121","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","88","677217","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3610","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","89","680830","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","2801","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","90","683635","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","6842","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","91","690481","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","6056","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","92","696542","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","11357","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","93","707904","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","9606","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","94","717517","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Una vez al mes""}"
