"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2614}]","2616","Instructions","COVIDCONTROL","instructions","96","554588","0.0-112.0","","",""
"","6888.800000073388","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","97","561518","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Vivo solo(a)""]}","[0]"
"","21961","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","98","583509","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","5234","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","99","588767","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bastante bueno""}",""
"","15059.499999973923","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","100","603861","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mi familia""]}","[0]"
"","5502","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","101","609384","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","7524","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","102","616934","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","3332","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","103","620288","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","4243","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","104","624554","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","3998","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","105","628577","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","5102","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","106","633703","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","7384","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","107","641107","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Mejor""}",""
"","19862","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","108","660990","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Perdí mi trabajo de forma permanente, pero obtuve otro""}",""
"","13007.999999914318","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","109","674009","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""7""}",""
