"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3588}]","3588","Instructions","OTRASRELIG","instructions","84","486457","0.0-98.0","",""
"","6614.800000039395","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","493080","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""5""}"
"","3300","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","496384","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2782","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","499170","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","4981","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","504155","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" Sí""}"
"","2180","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","506339","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","4409","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","510755","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5542","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","516304","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","7286","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","523597","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","11627","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","535232","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Solo para los festivos""}"
