"success","procedure","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","SASS","fullscreen","49","423079","0.0-55.0-0.0","","","","",""
"","SASS","instructions","50","425871","0.0-56.0","[{""page_index"":0,""viewing_time"":2787}]","2789","Instructions","",""
"","SASS","survey-multi-choice-vertical","51","428739","0.0-57.0","","2849","SASS_01","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" Si""}"
"","SASS","survey-multi-choice-vertical","52","432168","0.0-58.0-0.0","","3396","SASS_02","{""Q0"":""2. ¿Qué tan interesado/a está en su trabajo?""}","{""Q0"":"" Mucho""}"
"","SASS","survey-multi-choice-vertical","53","436463","0.0-60.0","","4270","SASS_04","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Mucho gozo""}"
"","SASS","survey-multi-choice-vertical","54","443669","0.0-61.0","","7179","SASS_05","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Medianamente""}"
"","SASS","survey-multi-choice-vertical","55","451560","0.0-62.0","","7856","SASS_06","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Insatisfactoria""}"
"","SASS","survey-multi-choice-vertical","56","458682","0.0-63.0","","7100","SASS_07","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Frecuentemente""}"
"","SASS","survey-multi-choice-vertical","57","470041","0.0-64.0","","11330","SASS_08","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Insatisfactorio""}"
"","SASS","survey-multi-choice-vertical","58","482149","0.0-65.0","","12093","SASS_09","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Algunas personas?""}"
"","SASS","survey-multi-choice-vertical","59","489795","0.0-66.0","","7623","SASS_10","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Moderadamente?""}"
"","SASS","survey-multi-choice-vertical","60","495103","0.0-67.0","","5297","SASS_11","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Muy buena""}"
"","SASS","survey-multi-choice-vertical","61","500072","0.0-68.0","","4956","SASS_12","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Gran valor""}"
"","SASS","survey-multi-choice-vertical","62","508714","0.0-69.0","","8609","SASS_13","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" A menudo""}"
"","SASS","survey-multi-choice-vertical","63","515288","0.0-70.0","","6544","SASS_14","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" La mayor parte del tiempo""}"
"","SASS","survey-multi-choice-vertical","64","525092","0.0-71.0","","9774","SASS_15","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Para nada""}"
"","SASS","survey-multi-choice-vertical","65","536705","0.0-72.0","","11568","SASS_16","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Moderadamente""}"
"","SASS","survey-multi-choice-vertical","66","542931","0.0-73.0","","6195","SASS_17","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Moderadamente""}"
"","SASS","survey-multi-choice-vertical","67","554514","0.0-74.0","","11555","SASS_18","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" A veces""}"
"","SASS","survey-multi-choice-vertical","68","561593","0.0-75.0","","7054","SASS_19","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" A veces""}"
"","SASS","survey-multi-choice-vertical","69","569378","0.0-76.0","","7775","SASS_20","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" Moderadamente""}"
"","SASS","survey-multi-choice-vertical","70","576168","0.0-77.0","","6761","SASS_21","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" A veces""}"
"","SASS","survey-multi-choice-vertical","71","588382","0.0-78.0","","12187","SASS_22","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" No mucho""}"
