"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3010}]","3010","Instructions","OTRASRELIG","instructions","84","575996","0.0-98.0","",""
"","12196.490000002086","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","588197","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""6""}"
"","2829","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","591028","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","5696","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","596724","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","3830","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","600556","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","6462","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","607020","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3590","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","610612","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","9294","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","619908","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","10918","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","630827","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Algunos sí, otros no (aproximadamente mitad sí y mitad no)""}"
"","8815","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","639644","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
