"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":4735}]","4736","Instructions","instructions","0","4738","0.0-0.0","",""
"","5838","SASS_01","survey-multi-choice-vertical","1","10581","0.0-1.0","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" Si""}"
"","5286","SASS_02","survey-multi-choice-vertical","2","15872","0.0-2.0-0.0","{""Q0"":""2. ¿Qué tan interesado/a está en su trabajo?""}","{""Q0"":"" Medianamente""}"
"","8637","SASS_04","survey-multi-choice-vertical","3","24514","0.0-4.0","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Algo de gozo""}"
"","4624","SASS_05","survey-multi-choice-vertical","4","29142","0.0-5.0","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Medianamente""}"
"","4590","SASS_06","survey-multi-choice-vertical","5","33737","0.0-6.0","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Buena""}"
"","11215","SASS_07","survey-multi-choice-vertical","6","44956","0.0-7.0","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Muy frecuente""}"
"","4524","SASS_08","survey-multi-choice-vertical","7","49483","0.0-8.0","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Muy bueno""}"
"","6871","SASS_09","survey-multi-choice-vertical","8","56359","0.0-9.0","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Algunas personas?""}"
"","7805","SASS_10","survey-multi-choice-vertical","9","64168","0.0-10.0","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Activamente?""}"
"","5159","SASS_11","survey-multi-choice-vertical","10","69331","0.0-11.0","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Buena""}"
"","5535","SASS_12","survey-multi-choice-vertical","11","74871","0.0-12.0","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Algún valor""}"
"","6466","SASS_13","survey-multi-choice-vertical","12","81341","0.0-13.0","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" A menudo""}"
"","5691","SASS_14","survey-multi-choice-vertical","13","87036","0.0-14.0","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" La mayor parte del tiempo""}"
"","17894","SASS_15","survey-multi-choice-vertical","14","104935","0.0-15.0","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Moderadamente""}"
"","6281","SASS_16","survey-multi-choice-vertical","15","111220","0.0-16.0","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Moderadamente""}"
"","11074","SASS_17","survey-multi-choice-vertical","16","122298","0.0-17.0","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Moderadamente""}"
"","11411","SASS_18","survey-multi-choice-vertical","17","133713","0.0-18.0","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" A veces""}"
"","11863","SASS_19","survey-multi-choice-vertical","18","145580","0.0-19.0","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" Nunca""}"
"","9183","SASS_20","survey-multi-choice-vertical","19","154767","0.0-20.0","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" No mucho""}"
"","13534","SASS_21","survey-multi-choice-vertical","20","168305","0.0-21.0","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" A veces""}"
"","15259","SASS_22","survey-multi-choice-vertical","21","183568","0.0-22.0","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" Muchísimo""}"
