"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","2381","0.0-0.0","","","","",""
"","instructions","1","6631","0.0-1.0","[{""page_index"":0,""viewing_time"":4240}]","4247","Instructions","",""
"","survey-multi-choice-vertical","2","10316","0.0-2.0","","3681","SASS_01","{""Q0"":""1. ¿Tiene usted algún trabajo?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","3","21098","0.0-4.0-0.0","","10776","SASS_03","{""Q0"":""2. ¿Qué tan interesado/a está en actividades relacionadas a su hogar?""}","{""Q0"":"" Medianamente""}"
"","survey-multi-choice-vertical","4","26638","0.0-5.0","","5535","SASS_04","{""Q0"":""3. Realiza estas actividades, con: ""}","{""Q0"":"" Algo de gozo""}"
"","survey-multi-choice-vertical","5","31803","0.0-6.0","","5160","SASS_05","{""Q0"":""4. ¿Está interesado/a en pasatiempos/ocio?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","6","38239","0.0-7.0","","6432","SASS_06","{""Q0"":""5. La calidad de tu tiempo libre es:""}","{""Q0"":"" Buena""}"
"","survey-multi-choice-vertical","7","44271","0.0-8.0","","6026","SASS_07","{""Q0"":""6. ¿Con qué frecuencia usted busca contacto con los miembros de su familia? (Cónyuges, Hijos, Padres, etc.)""}","{""Q0"":"" Muy frecuente""}"
"","survey-multi-choice-vertical","8","49135","0.0-9.0","","4859","SASS_08","{""Q0"":""7. El estado de relaciones de su familia es:""}","{""Q0"":"" Bueno""}"
"","survey-multi-choice-vertical","9","59917","0.0-10.0","","10777","SASS_09","{""Q0"":""8- Fuera de su familia, ¿tiene relaciones con:""}","{""Q0"":"" Muchas personas?""}"
"","survey-multi-choice-vertical","10","67995","0.0-11.0","","8073","SASS_10","{""Q0"":""9. ¿Intenta formar relaciones con otras personas:""}","{""Q0"":"" Activamente?""}"
"","survey-multi-choice-vertical","11","77591","0.0-12.0","","9591","SASS_11","{""Q0"":""10. ¿En general, cómo valora sus relaciones con otras personas?""}","{""Q0"":"" Buena""}"
"","survey-multi-choice-vertical","12","82847","0.0-13.0","","5251","SASS_12","{""Q0"":""11. ¿Qué valor le otorga a sus relaciones con otras personas?""}","{""Q0"":"" Gran valor""}"
"","survey-multi-choice-vertical","13","88985","0.0-14.0","","6134","SASS_13","{""Q0"":""12. ¿Qué tan a menudo las personas en su círculo social buscan tomar contacto con usted?""}","{""Q0"":"" A menudo""}"
"","survey-multi-choice-vertical","14","96408","0.0-15.0","","7420","SASS_14","{""Q0"":""13. ¿Se preocupa de las normas sociales, las buenas maneras, la cortesía, etc.?""}","{""Q0"":"" Siempre""}"
"","survey-multi-choice-vertical","15","103891","0.0-16.0","","7477","SASS_15","{""Q0"":""14. ¿Hasta qué punto está usted involucrado/a en la vida comunitaria (Club, etc.)""}","{""Q0"":"" Levemente""}"
"","survey-multi-choice-vertical","16","111479","0.0-17.0","","7582","SASS_16","{""Q0"":""15. ¿Le gusta buscar información acerca de cosas, situaciones, y personas para mejorar su comprensión de ellos?""}","{""Q0"":"" Moderadamente""}"
"","survey-multi-choice-vertical","17","117351","0.0-18.0","","5867","SASS_17","{""Q0"":""16. ¿Está interesado/a en información científica, técnica o cultural?""}","{""Q0"":"" Mucho""}"
"","survey-multi-choice-vertical","18","122734","0.0-19.0","","5379","SASS_18","{""Q0"":""17. ¿Con qué frecuencia encuentra dificultad para expresar su opinión a las personas?""}","{""Q0"":"" A veces""}"
"","survey-multi-choice-vertical","19","129017","0.0-20.0","","6278","SASS_19","{""Q0"":""18. ¿Con qué frecuencia se siente rechazado/a o excluido/a de su círculo?""}","{""Q0"":"" Nunca""}"
"","survey-multi-choice-vertical","20","135452","0.0-21.0","","6430","SASS_20","{""Q0"":""19. ¿Qué tan importante considera su apariencia física?""}","{""Q0"":"" Moderadamente""}"
"","survey-multi-choice-vertical","21","144565","0.0-22.0","","9108","SASS_21","{""Q0"":""20. ¿En qué grado tiene dificultades para manejar sus recursos e ingresos económicos?""}","{""Q0"":"" A veces""}"
"","survey-multi-choice-vertical","22","151391","0.0-23.0","","6820","SASS_22","{""Q0"":""21. ¿Se siente capaz de organizar su entorno de acuerdo a sus deseos y necesidades?""}","{""Q0"":"" Muchísimo""}"
