"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3324}]","3325","Instructions","instructions","0","3328","0.0-0.0","",""
"","25602.899999998044","OTRASRELIG_01","html-slider-response-CSCN","1","28960","0.0-1.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""2""}"
"","9855","OTRASRELIG_02","survey-multi-choice-vertical","2","38903","0.0-2.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","4105","OTRASRELIG_03","survey-multi-choice-vertical","3","43017","0.0-3.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","2983","OTRASRELIG_04","survey-multi-choice-vertical","4","46010","0.0-4.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","2598","OTRASRELIG_05","survey-multi-choice-vertical","5","48616","0.0-5.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","9260","OTRASRELIG_06","survey-multi-choice-vertical","6","57889","0.0-6.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","9853","OTRASRELIG_08","survey-multi-choice-vertical","7","67761","0.0-8.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","18611","OTRASRELIG_10","survey-multi-choice-vertical","8","86381","0.0-10.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Algunos sí, otros no (aproximadamente mitad sí y mitad no)""}"
"","14717","OTRASRELIG_11","survey-multi-choice-vertical","9","101113","0.0-11.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
