"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":6799}]","6801","Instructions","COVIDCONTROL","instructions","95","1055087","0.0-112.0","","",""
"","35369.80000001495","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","1090480","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Personas mayores a 60 años"",""&nbsp;Mascota(s)""]}","[0]"
"","39596","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","1130093","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Mi trabajo requiere que me traslade a otros sitios (médicos, delivery, transporte público, etc), mientras otros deben quedarse en casa de forma obligaroria/voluntaria.""}",""
"","19367","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","1149478","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","28482.6999999932","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","1177988","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis conocidos""]}","[0]"
"","16667","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","1194675","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","21142","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","1215835","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","9453","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","1225306","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","9714","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","1235038","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","17652","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","1252708","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","19564","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","1272292","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","22580","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","1294886","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Peor""}",""
"","30118","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","1325020","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Perdí mi trabajo de forma permanente""}",""
"","45236.99999999371","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","1370265","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""5""}",""
